"","Name","ID","Gender","Age","Country","Genres","Popularity","Followers","URI","spotify_id","name","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","is_single","days_since_release"
"644","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","5h1BN75CEh8wdSwE1xrbSe","Slow Dancing",29,16,17,"TH","2024-01-01",90,"False",187026,"Layover","2023-09-08",0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4,FALSE,115
"645","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","4HAOgAnILvXCbSODMoRnmD","For Us",29,21,21,"SA","2024-01-01",80,"False",171160,"Layover","2023-09-08",0.556,0.339,1,-11.128,0,0.033,0.798,0.0118,0.172,0.215,84.968,4,FALSE,115
"646","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","3Ua0m0YmEjrMi9XErKcNiR","Like Crazy",29,9,2,"PE","2024-01-01",91,"False",212241,"FACE","2023-03-24",0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4,FALSE,283
"647","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","2qg2jy3v50RwfV5FAqG3a2","Interlude : Dive",29,-10,-1,"KR","2024-01-01",75,"False",130996,"FACE","2023-03-24",0.284,0.495,0,-11.74,1,0.0421,0.789,0.835,0.0946,0.26,86.314,4,FALSE,283
"648","David Kushner","33NVpKoXjItPwUJTMZIOiY","mixed",12,"US","['gen z singer-songwriter']",75,1703549,"spotify:artist:33NVpKoXjItPwUJTMZIOiY","1odExI7RdWc4BT515LTAwj","Daylight",29,-2,21,"AU","2024-01-01",92,"False",212953,"Daylight","2023-04-14",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4,TRUE,262
"649","Bad Bunny","4q3ewBCX7sLwd24euuV69X","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",95,77931484,"spotify:artist:4q3ewBCX7sLwd24euuV69X","4MjDJD8cW7iVeWInc2Bdyj","MONACO",30,-1,13,"PT","2024-01-01",93,"True",267194,"nadie sabe lo que va a pasar mañana","2023-10-13",0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,FALSE,80
"650","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","4OMJGnvZfDvsePyCwRGO7X","Houdini",30,4,20,"CH","2024-01-01",91,"False",185917,"Houdini","2023-11-09",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,TRUE,53
"651","Nicki Minaj","0hCNtLu0JehylgoiP8L4Gh","female",37,"","['hip pop', 'pop', 'queens hip hop', 'rap']",86,30495805,"spotify:artist:0hCNtLu0JehylgoiP8L4Gh","1a73gcEg6h6Re6hHXoVltJ","FTCU",30,-2,20,"NZ","2024-01-01",85,"True",172137,"Pink Friday 2","2023-12-08",0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,4,FALSE,24
"652","Sia","5WUlDfRSoLAfcVSX1WnrxN","female",44,"AU","['australian dance', 'australian pop', 'pop']",84,27476664,"spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","5o4XJKRxUK6nXhFLAIS33A","Gimme Love",30,-1,20,"LU","2024-01-01",81,"False",177921,"Gimme Love","2023-09-13",0.284,0.755,1,-3.145,0,0.05,0.00335,0.00195,0.103,0.199,93.384,4,TRUE,110
"653","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer",30,-2,1,"ID","2024-01-01",96,"False",178426,"Lover","2019-08-23",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4,FALSE,1592
"654","KAROL G","790FomKkXshlbRYZFtlgla","female",29,"CO","['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",88,42614177,"spotify:artist:790FomKkXshlbRYZFtlgla","505v13epFXodT9fVAJ6h8k","AMARGURA",30,2,2,"CL","2024-01-01",88,"True",170480,"MAÑANA SERÁ BONITO","2023-02-24",0.92,0.696,6,-3.356,0,0.0742,0.183,0,0.149,0.545,106.966,4,FALSE,311
"655","Harry Styles","6KImCVD70vtIoJWnq6nGn3","male",26,"GB","['pop']",83,30523224,"spotify:artist:6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e","As It Was",30,2,20,"AE","2024-01-01",92,"False",167303,"Harry's House","2022-05-20",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,FALSE,591
"656","Gunna","2hlmm7s2ICUX0LVIhVFlZQ","male",27,"US","['atl hip hop', 'melodic rap', 'rap', 'trap']",83,6377463,"spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","4rXLjWdF2ZZpXCVTfWcshS","fukumean",30,-4,4,"SA","2024-01-01",90,"True",125040,"a Gift & a Curse","2023-06-16",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4,FALSE,199
"657","Rauw Alejandro","1mcTU81TzQhprhouKaTkpq","male",0,"PR","['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",86,19801456,"spotify:artist:1mcTU81TzQhprhouKaTkpq","2kz1YOhJiNubjigR1gB1VX","DILUVIO",30,-4,-5,"SV","2024-01-01",88,"True",197052,"PLAYA SATURNO","2023-07-07",0.845,0.795,9,-3.502,0,0.0681,0.343,0.0000178,0.224,0.681,94.969,4,FALSE,178
"658","Henrique & Juliano","3p7PcrEHaaKLJnPUGOtRlT","mixed",12,"BR","['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",81,20781523,"spotify:artist:3p7PcrEHaaKLJnPUGOtRlT","0QcKkN8b4iVkmVsbaze8OS","Devia Ser Proibido - Ao Vivo Em Brasília",30,1,-7,"BR","2024-01-01",82,"False",173967,"To Be (Ao Vivo Em Brasília)","2023-07-28",0.477,0.922,1,-3.394,1,0.0606,0.112,0,0.371,0.521,101.571,4,FALSE,157
"659","Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","other",27,"","['pop']",83,22933561,"spotify:artist:5YGY8feqx7naU7z4HrwZM6","7DSAEUvxU8FajXtRloy8M0","Flowers",30,5,20,"DK","2024-01-01",91,"False",200600,"Endless Summer Vacation","2023-08-18",0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4,FALSE,136
"660","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","5PyDJG7SQRgWXefgexqIge","Agora Hills",30,1,-2,"PH","2024-01-01",83,"True",265360,"Scarlet","2023-09-20",0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4,FALSE,103
"661","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","5PyDJG7SQRgWXefgexqIge","Agora Hills",30,-2,20,"AU","2024-01-01",83,"True",265360,"Scarlet","2023-09-20",0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4,FALSE,103
"662","Hozier","2FXC3k01G6Gw61bmprjgqS","male",30,"IE","['irish singer-songwriter', 'modern rock', 'pov: indie']",81,6238650,"spotify:artist:2FXC3k01G6Gw61bmprjgqS","1CS7Sd1u5tWkstBhpssyjP","Take Me to Church",30,2,20,"GB","2024-01-01",78,"False",241693,"Hozier (Expanded Edition)","2014-09-19",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4,FALSE,3391
"663","Wham!","5lpH0xAS4fVfLkACg9DAuM","mixed",39,"GB","['new romantic', 'new wave pop', 'soft rock']",77,2564883,"spotify:artist:5lpH0xAS4fVfLkACg9DAuM","06qMRF18gwbOYYbnP2du6i","Last Christmas - Single Version",30,-11,-28,"BE","2024-01-01",89,"False",265960,"The Singles: Echoes from the Edge of Heaven","2023-07-07",0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,FALSE,178
"664","Bobby Helms","38EmEgXkgK51MT2tPY0EoC","male",63,"US","[]",73,39766,"spotify:artist:38EmEgXkgK51MT2tPY0EoC","7vQbuQcyTflfCIOu3Uzzya","Jingle Bell Rock",30,2,-26,"LV","2024-01-01",94,"False",130973,"Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)","1957-12-02",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,4,FALSE,24136
"665","Miss Li","04HqRx07Bv9gh7rsrMTqs7","female",38,"SE","['classic swedish pop', 'swedish pop']",57,274536,"spotify:artist:04HqRx07Bv9gh7rsrMTqs7","5g9gZGiXlk747pESQzmmRT","Hälsa Gud",30,11,20,"SE","2024-01-01",60,"False",148799,"Hälsa Gud","2022-10-28",0.779,0.893,9,-4.688,1,0.087,0.0537,0,0.15,0.933,135.071,4,TRUE,430
"666","Aleyna Tilki","4ckLjJztj53Ifid7WHweBn","female",20,"TR","['turkish pop']",60,855778,"spotify:artist:4ckLjJztj53Ifid7WHweBn","6dqkb11C20YDLZNhNAzWxz","Ayrı Gitme",30,0,7,"TR","2024-01-01",70,"False",155748,"Ayrı Gitme","2023-08-18",0.731,0.781,0,-4.625,1,0.0572,0.0406,0,0.281,0.456,115.95,4,TRUE,136
"667","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","5ONOlTiqymhzwcFjqcIT6E","Hate You",30,2,19,"KR","2024-01-01",83,"False",154236,"GOLDEN","2023-11-03",0.419,0.274,2,-9.321,1,0.0314,0.862,0,0.092,0.25,79.595,4,FALSE,59
"668","Maria Becerra","1DxLCyH42yaHKGK3cl5bvG","female",0,"","['pop argentino']",80,5424812,"spotify:artist:1DxLCyH42yaHKGK3cl5bvG","3oNnzH6hmqIGIhJ1NcHlrh","CORAZÓN VACÍO",30,0,-2,"UY","2024-01-01",81,"False",160535,"CORAZÓN VACÍO","2023-06-22",0.681,0.792,1,-4.795,1,0.0587,0.334,0.00000205,0.295,0.4,98.09,4,TRUE,193
"669","Tom Odell","2txHhyCwHjUEpJjWrEyqyX","male",29,"GB","['chill pop']",75,3612939,"spotify:artist:2txHhyCwHjUEpJjWrEyqyX","3JvKfv6T31zO0ini8iNItO","Another Love",30,4,20,"NO","2024-01-01",89,"True",244360,"Long Way Down (Deluxe)","2013-06-24",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4,FALSE,3843
"670","Tom Odell","2txHhyCwHjUEpJjWrEyqyX","male",29,"GB","['chill pop']",75,3612939,"spotify:artist:2txHhyCwHjUEpJjWrEyqyX","3JvKfv6T31zO0ini8iNItO","Another Love",30,0,20,"CZ","2024-01-01",89,"True",244360,"Long Way Down (Deluxe)","2013-06-24",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4,FALSE,3843
"671","Fuerza Regida","0ys2OFYzWYB5hRDLCsBqxt","mixed",0,"MX","['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",86,6187854,"spotify:artist:0ys2OFYzWYB5hRDLCsBqxt","3kx21xR6IboC9HVdajgBoc","SABOR FRESA",30,1,-7,"MX","2024-01-01",80,"True",156500,"Pa las Baby's Y Belikeada","2023-10-20",0.778,0.864,7,-4.61,0,0.0907,0.0898,0,0.0901,0.961,130.17,3,FALSE,73
"672","Mirrr","5zSQoNQ9o2dnT1LPTzDxg7","mixed",0,"JP","['thai indie pop', 'thai pop']",55,181851,"spotify:artist:5zSQoNQ9o2dnT1LPTzDxg7","1rNYuv63emsYt4Jjv8RlgJ","เจ้าของที่",30,-10,-3,"TH","2024-01-01",62,"False",240008,"Q.E.D","2022-03-24",0.631,0.822,5,-4.793,1,0.0269,0.213,0.00101,0.212,0.879,149.886,4,FALSE,648
"673","Yuuri","0ixzjrK1wkN2zWBXt3VW3W","female",21,"JP","['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",68,2220822,"spotify:artist:0ixzjrK1wkN2zWBXt3VW3W","4JK1kDUdH9RTBQrrSO1QfR","ベテルギウス",30,1,5,"JP","2024-01-01",73,"False",230600,"壱","2022-01-12",0.367,0.671,5,-4.604,1,0.0478,0.222,0,0.494,0.691,179.833,4,FALSE,719
"674","David Kushner","33NVpKoXjItPwUJTMZIOiY","mixed",12,"US","['gen z singer-songwriter']",75,1703549,"spotify:artist:33NVpKoXjItPwUJTMZIOiY","1odExI7RdWc4BT515LTAwj","Daylight",30,-3,20,"","2024-01-01",92,"False",212953,"Daylight","2023-04-14",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4,TRUE,262
"675","David Kushner","33NVpKoXjItPwUJTMZIOiY","mixed",12,"US","['gen z singer-songwriter']",75,1703549,"spotify:artist:33NVpKoXjItPwUJTMZIOiY","1odExI7RdWc4BT515LTAwj","Daylight",30,0,13,"FR","2024-01-01",92,"False",212953,"Daylight","2023-04-14",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4,TRUE,262
"676","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","4OMJGnvZfDvsePyCwRGO7X","Houdini",31,-2,19,"LT","2024-01-01",91,"False",185917,"Houdini","2023-11-09",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,TRUE,53
"677","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we","female",24,"GB","['dance pop', 'pop', 'uk pop']",85,42549278,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we","1vYXt7VSjH9JIM5oRRo7vA","Dance The Night - From Barbie The Album",31,19,19,"EE","2024-01-01",90,"False",176579,"Dance The Night (From Barbie The Album)","2023-05-25",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4,FALSE,221
"678","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","0V3wPSX9ygBnCm8psDIegu","Anti-Hero",31,2,19,"GB","2024-01-01",90,"False",200690,"Midnights","2022-10-21",0.637,0.643,4,-6.571,1,0.0519,0.13,0.0000018,0.142,0.533,97.008,4,FALSE,437
"679","KAROL G","790FomKkXshlbRYZFtlgla","female",29,"CO","['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",88,42614177,"spotify:artist:790FomKkXshlbRYZFtlgla","54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN",31,-2,-1,"PA","2024-01-01",86,"False",154374,"MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10",0.634,0.725,5,-4.945,0,0.0587,0.0776,0,0.211,0.795,159.845,4,FALSE,144
"680","SZA","7tYKF4w9nC0nq9CsPZTHyP","female",29,"US","['pop', 'r&b', 'rap']",87,16328700,"spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","1Qrg8KqiBpW07V7PNxwwwL","Kill Bill",31,-2,19,"","2024-01-01",89,"False",153946,"SOS","2022-12-08",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4,FALSE,389
"681","SZA","7tYKF4w9nC0nq9CsPZTHyP","female",29,"US","['pop', 'r&b', 'rap']",87,16328700,"spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","4iZ4pt7kvcaH6Yo8UoZ4s2","Snooze",31,0,6,"MY","2024-01-01",90,"True",201800,"SOS","2022-12-09",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4,FALSE,388
"682","Zé Neto & Cristiano","487N2T9nIPEHrlTZLL3SQs","mixed",9,"BR","['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",77,19424584,"spotify:artist:487N2T9nIPEHrlTZLL3SQs","3PqU6gHWUaBTtIZi5oxEJ7","Um Mês E Pouco - Ao Vivo",31,3,-1,"BR","2024-01-01",82,"False",171712,"Escolhas, Vol. 2 (Ao Vivo)","2023-06-22",0.521,0.825,8,-6.025,0,0.126,0.322,0,0.689,0.692,144.667,4,FALSE,193
"683","Lil Tecca","4Ga1P7PMIsmqEZqhYZQgDo","male",17,"US","['melodic rap', 'pluggnb', 'rap']",79,6673893,"spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","6rjuKpPydT2SxN15TZpV7r","500lbs",31,-2,19,"CA","2024-01-01",83,"True",144390,"TEC","2023-09-22",0.722,0.785,7,-5.451,0,0.0763,0.0942,0,0.119,0.529,122.986,4,FALSE,101
"684","Tory Lanez","2jku7tDXc6XoB6MO2hFuqg","male",28,"CA","['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",80,6240538,"spotify:artist:2jku7tDXc6XoB6MO2hFuqg","3azJifCSqg9fRij2yKIbWz","The Color Violet",31,-2,17,"AE","2024-01-01",87,"False",226466,"Alone At Prom","2021-12-10",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,4,FALSE,752
"685","Mariah Carey","4iHNK0tOyZPYnBU7nGAgpQ","female",50,"US","['dance pop', 'pop', 'urban contemporary']",83,9597639,"spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You",31,-14,-29,"NO","2024-01-01",100,"False",241106,"Merry Christmas","1994-10-28",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,FALSE,10657
"686","Fleetwood Mac","08GQAI4eElDnROBrJRGE0X","mixed",53,"GB","['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",79,10798694,"spotify:artist:08GQAI4eElDnROBrJRGE0X","07GvNcU1WdyZJq3XxP0kZa","Go Your Own Way - 2004 Remaster",31,-1,19,"NZ","2024-01-01",80,"False",223613,"Rumours","1977-02-04",0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4,FALSE,17132
"687","back number","6rs1KAoQnFalSqSU4LTh8g","mixed",16,"JP","['j-pop', 'j-rock']",71,4274627,"spotify:artist:6rs1KAoQnFalSqSU4LTh8g","5P8ZvBQoCrujjNcLAxO3Su","クリスマスソング",31,-4,-30,"JP","2024-01-01",75,"False",340080,"シャンデリア","2015-12-09",0.404,0.705,4,-3.324,1,0.0315,0.128,0,0.123,0.42,154.02,4,FALSE,2945
"688","Carin Leon","66ihevNkSYNzRAl44dx6jJ","male",0,"MX","['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",85,9253777,"spotify:artist:66ihevNkSYNzRAl44dx6jJ","25OeKzcqakFPaJlXHPE5lm","Primera Cita",31,-2,0,"PY","2024-01-01",85,"False",186455,"Colmillo De Leche","2023-05-19",0.535,0.395,10,-7.805,1,0.0634,0.597,0.0000678,0.0969,0.488,157.795,3,FALSE,227
"689","PRO8L3M","7v49oVVUhvIQG5EK0jkcF7","mixed",0,"PL","['polish hip hop']",69,613726,"spotify:artist:7v49oVVUhvIQG5EK0jkcF7","49pLSmIFXk7rTfWcQ2Bvh7","Nicea",31,-1,19,"PL","2024-01-01",65,"True",217706,"PROXL3M","2023-11-30",0.746,0.702,2,-5.488,1,0.289,0.251,0,0.132,0.431,130.036,4,FALSE,32
"690","Alfredo Olivas","5xYNmNkaWRqu3e5F4UXME8","male",0,"MX","['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",79,7108978,"spotify:artist:5xYNmNkaWRqu3e5F4UXME8","1GtIK8iINes4gNt06F60NU","Vete",31,3,1,"MX","2024-01-01",81,"False",185240,"ALFA & OMEGA","2022-09-30",0.626,0.708,5,-7.097,1,0.0556,0.442,0.00000304,0.137,0.883,168.162,4,FALSE,458
"691","The Neighbourhood","77SW9BnxLY8rJ0RciFqkHh","mixed",8,"US","['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",82,14631497,"spotify:artist:77SW9BnxLY8rJ0RciFqkHh","2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather",31,4,1,"SA","2024-01-01",90,"False",240400,"I Love You.","2013-04-19",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,FALSE,3909
"692","EXO","3cjEqqelV9zb4BYE3qDQ4O","mixed",8,"KR","['k-pop', 'k-pop boy group']",69,9809841,"spotify:artist:3cjEqqelV9zb4BYE3qDQ4O","2VNpT9fRk1kyksT0S4coZR","The First Snow",31,18,-6,"KR","2024-01-01",73,"False",207667,"Miracles in December","2013-12-09",0.636,0.674,7,-6.623,0,0.0444,0.00542,0,0.145,0.814,82.985,4,FALSE,3675
"693","Tom Odell","2txHhyCwHjUEpJjWrEyqyX","male",29,"GB","['chill pop']",75,3612939,"spotify:artist:2txHhyCwHjUEpJjWrEyqyX","3JvKfv6T31zO0ini8iNItO","Another Love",31,0,19,"SK","2024-01-01",89,"True",244360,"Long Way Down (Deluxe)","2013-06-24",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4,FALSE,3843
"694","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","4E63weMCaNZuGPEFMnuEi8","exes",31,-2,19,"US","2024-01-01",81,"True",159400,"THINK LATER","2023-12-08",0.821,0.575,5,-6.57,0,0.0589,0.173,0.000242,0.114,0.611,136.962,4,FALSE,24
"695","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","5h1BN75CEh8wdSwE1xrbSe","Slow Dancing",31,-7,-3,"TW","2024-01-01",90,"False",187026,"Layover","2023-09-08",0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4,FALSE,115
"696","Jimin","1oSPZhvZMIrWW5I41kPkkY","female",29,"KR","['k-pop']",81,7006338,"spotify:artist:1oSPZhvZMIrWW5I41kPkkY","3Ua0m0YmEjrMi9XErKcNiR","Like Crazy",31,4,17,"CR","2024-01-01",91,"False",212241,"FACE","2023-03-24",0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4,FALSE,283
"697","Bad Bunny","4q3ewBCX7sLwd24euuV69X","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",95,77931484,"spotify:artist:4q3ewBCX7sLwd24euuV69X","4MjDJD8cW7iVeWInc2Bdyj","MONACO",32,-1,18,"","2024-01-01",93,"True",267194,"nadie sabe lo que va a pasar mañana","2023-10-13",0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,FALSE,80
"698","Bad Bunny","4q3ewBCX7sLwd24euuV69X","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",95,77931484,"spotify:artist:4q3ewBCX7sLwd24euuV69X","4MjDJD8cW7iVeWInc2Bdyj","MONACO",32,1,18,"US","2024-01-01",93,"True",267194,"nadie sabe lo que va a pasar mañana","2023-10-13",0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,FALSE,80
"699","Sia","5WUlDfRSoLAfcVSX1WnrxN","female",44,"AU","['australian dance', 'australian pop', 'pop']",84,27476664,"spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","7uoFMmxln0GPXQ0AcCBXRq","Snowman",32,-4,-23,"LV","2024-01-01",94,"False",165900,"Everyday Is Christmas (Deluxe Edition)","2018-11-01",0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,3,FALSE,1887
"700","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer",32,6,18,"DE","2024-01-01",96,"False",178426,"Lover","2019-08-23",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4,FALSE,1592
"701","KAROL G","790FomKkXshlbRYZFtlgla","female",29,"CO","['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",88,42614177,"spotify:artist:790FomKkXshlbRYZFtlgla","3HqcNJdZ2seoGxhn0wVNDK","PROVENZA",32,1,-1,"CO","2024-01-01",83,"False",207626,"MAÑANA SERÁ BONITO","2023-02-24",0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,4,FALSE,311
"702","Kanye West","5K4W6rqBFWDnAN6FQUkS6x","male",43,"","['chicago rap', 'hip hop', 'rap']",90,22582692,"spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","4EWCNWgDS8707fNSZ1oaA5","Heartless",32,3,18,"SK","2024-01-01",87,"False",211000,"808s & Heartbreak","2008-11-24",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4,FALSE,5516
"703","Zara Larsson","1Xylc3o4UrD53lo9CvFvVg","female",22,"SE","['pop', 'scandipop', 'swedish electropop', 'swedish pop']",75,10492535,"spotify:artist:1Xylc3o4UrD53lo9CvFvVg","4vOoQh9MhS9pyrbvc8LyMz","Can't Tame Her",32,2,18,"SE","2024-01-01",76,"False",196939,"Can't Tame Her","2023-01-26",0.584,0.915,6,-3.199,0,0.11,0.00686,0.000155,0.098,0.57,181.882,4,TRUE,340
"704","Gunna","2hlmm7s2ICUX0LVIhVFlZQ","male",27,"US","['atl hip hop', 'melodic rap', 'rap', 'trap']",83,6377463,"spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","4rXLjWdF2ZZpXCVTfWcshS","fukumean",32,4,18,"LT","2024-01-01",90,"True",125040,"a Gift & a Curse","2023-06-16",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4,FALSE,199
"705","SZA","7tYKF4w9nC0nq9CsPZTHyP","female",29,"US","['pop', 'r&b', 'rap']",87,16328700,"spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","4iZ4pt7kvcaH6Yo8UoZ4s2","Snooze",32,-1,18,"CA","2024-01-01",90,"True",201800,"SOS","2022-12-09",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4,FALSE,388
"706","Feid","2LRoIwlKmHjgvigdNGBHNo","male",27,"CO","['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",89,8720100,"spotify:artist:2LRoIwlKmHjgvigdNGBHNo","0T2pB7P1VdXPhLdQZ488uH","Normal",32,-1,5,"VE","2024-01-01",82,"True",171880,"FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14",0.709,0.56,4,-4.867,0,0.171,0.034,0,0.315,0.541,170.082,4,FALSE,474
